shelter_name,shelter_id,bundesland,bez,gen,monthyear,Aufnahme möglich für Frauen mit bis zu einem Kind,Aufnahme möglich für Frauen mit mehreren Kindern,Aufnahme möglich ohne detaillierte Angabe,Keine Aufnahme möglich,Platz für Frauen ohne Kinder,keine Angabe
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2022-07,0.0,0.12903225806451613,0.0967741935483871,0.7419354838709677,0.03225806451612903,0.0
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2022-08,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.0
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2022-09,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2022-10,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.0
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Warendorf,2074,Nordrhein-Westfalen,Kreis,Warendorf,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2021-12,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-01,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-02,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-03,0.0,0.22580645161290322,0.0,0.45161290322580644,0.3225806451612903,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-04,0.0,0.0,0.0,0.43333333333333335,0.5666666666666667,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-05,0.3870967741935484,0.0,0.0,0.5806451612903226,0.03225806451612903,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-07,0.1935483870967742,0.0,0.0,0.8064516129032258,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-09,0.0,0.1,0.0,0.9,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-10,0.0,0.0967741935483871,0.0,0.9032258064516129,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-11,0.9,0.0,0.0,0.1,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2022-12,0.03225806451612903,0.16129032258064516,0.0,0.8064516129032258,0.0,0.0
Frauenhaus Weiden,2071,Bayern,Kreisfreie Stadt,Weiden i.d. OPf.,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2021-12,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-01,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-02,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-03,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-04,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-05,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-06,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-07,0.0,0.0,0.4838709677419355,0.5161290322580645,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-09,0.0,0.0,0.0,0.4,0.0,0.6
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weimar,2292,Thüringen,Kreisfreie Stadt,Weimar,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Weißenfels,2168,Sachsen-Anhalt,Landkreis,Burgenlandkreis,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-09,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-10,0.0,0.3225806451612903,0.0,0.6774193548387096,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-11,0.0,0.3,0.0,0.7,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2022-12,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus Westerwald,2416,Rheinland-Pfalz,Landkreis,Westerwaldkreis,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-01,0.0967741935483871,0.5161290322580645,0.0,0.3870967741935484,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-02,0.21428571428571427,0.32142857142857145,0.0,0.4642857142857143,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-03,0.41935483870967744,0.03225806451612903,0.0,0.5483870967741935,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-05,0.0967741935483871,0.16129032258064516,0.0,0.7419354838709677,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-07,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-10,0.0,0.22580645161290322,0.0,0.7741935483870968,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetterau,2059,Hessen,Landkreis,Wetteraukreis,2023-01,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-02,0.0,0.03571428571428571,0.0,0.9642857142857143,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-04,0.0,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-05,0.0,0.16129032258064516,0.0,0.8387096774193549,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-06,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-07,0.0,0.22580645161290322,0.0,0.7741935483870968,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-08,0.0,0.22580645161290322,0.03225806451612903,0.7419354838709677,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-09,0.03333333333333333,0.2,0.03333333333333333,0.7333333333333333,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Wetzlar e.V.,2208,Hessen,Landkreis,Lahn-Dill-Kreis,2023-01,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-01,0.0,0.0,0.0,0.48148148148148145,0.5185185185185185,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-02,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-04,0.0,0.03333333333333333,0.06666666666666667,0.9,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-05,0.0,0.0,0.06451612903225806,0.8064516129032258,0.12903225806451613,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-08,0.03225806451612903,0.0,0.0,0.967741935483871,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-09,0.0,0.1,0.03333333333333333,0.8666666666666667,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-10,0.0,0.12903225806451613,0.0,0.8709677419354839,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-11,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2022-12,0.0,0.1935483870967742,0.0,0.8064516129032258,0.0,0.0
Frauenhaus Worms,2410,Rheinland-Pfalz,Kreisfreie Stadt,Worms,2023-01,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2021-12,0.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-01,0.0,0.7419354838709677,0.0,0.25806451612903225,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-02,0.0,0.25,0.0,0.6428571428571429,0.10714285714285714,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-03,0.0,0.06451612903225806,0.0967741935483871,0.7419354838709677,0.0967741935483871,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-04,0.0,0.0,0.06666666666666667,0.8333333333333334,0.1,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-05,0.0,0.0,0.03225806451612903,0.8064516129032258,0.16129032258064516,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-06,0.0,0.0,0.0,0.8,0.2,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-07,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-08,0.0,0.22580645161290322,0.0,0.7741935483870968,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-09,0.0,0.26666666666666666,0.0,0.5666666666666667,0.16666666666666666,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-10,0.0,0.12903225806451613,0.0,0.8709677419354839,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-11,0.0,0.23333333333333334,0.0,0.7666666666666667,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2022-12,0.0,0.12903225806451613,0.0,0.8709677419354839,0.0,0.0
Frauenhaus Zollernalbkreis,2046,Baden-Württemberg,Landkreis,Zollernalbkreis,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der AWO Bremen,2431,Bremen,Kreisfreie Stadt,Bremen,2022-09,0.0,0.1875,0.0,0.8125,0.0,0.0
Frauenhaus der AWO Bremen,2431,Bremen,Kreisfreie Stadt,Bremen,2022-10,0.0,0.12903225806451613,0.0,0.8709677419354839,0.0,0.0
Frauenhaus der AWO Bremen,2431,Bremen,Kreisfreie Stadt,Bremen,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der AWO Bremen,2431,Bremen,Kreisfreie Stadt,Bremen,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der AWO Bremen,2431,Bremen,Kreisfreie Stadt,Bremen,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2021-12,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-01,0.0,0.0,0.8064516129032258,0.1935483870967742,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-02,0.0,0.0,0.6785714285714286,0.32142857142857145,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-03,0.0,0.0,0.7096774193548387,0.2903225806451613,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-07,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-09,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-10,0.0,0.0,0.0,0.1935483870967742,0.8064516129032258,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-11,0.0,0.0,0.0,0.1,0.9,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus der Frauenhilfe München,2348,Bayern,Kreisfreie Stadt,München,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2021-12,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-01,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-02,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-03,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-04,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-05,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-06,0.0,1.0,0.0,0.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-07,0.0,0.8064516129032258,0.0,0.1935483870967742,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-10,0.0,0.0,0.0,0.22580645161290322,0.7741935483870968,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-11,0.0,0.0,0.0,0.0,1.0,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2022-12,0.0,0.0,0.0,0.7419354838709677,0.25806451612903225,0.0
Frauenhaus des Caritasverbandes für Stadt und Landkreis Gifhorn,2285,Niedersachsen,Landkreis,Gifhorn,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2021-12,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-01,0.0,0.12903225806451613,0.06451612903225806,0.8064516129032258,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-02,0.0,0.07142857142857142,0.17857142857142858,0.75,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-03,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-04,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-05,0.06451612903225806,0.0,0.0,0.9354838709677419,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-06,0.03333333333333333,0.06666666666666667,0.0,0.9,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-07,0.03225806451612903,0.0,0.0,0.967741935483871,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-08,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-09,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-10,0.0,0.0,0.12903225806451613,0.8709677419354839,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-11,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2022-12,0.16129032258064516,0.0,0.06451612903225806,0.7741935483870968,0.0,0.0
Frauenhaus des Rhein-Sieg-Kreises,2228,Nordrhein-Westfalen,Kreis,Rhein-Sieg-Kreis,2023-01,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2021-12,0.15384615384615385,0.0,0.0,0.8461538461538461,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-02,0.14285714285714285,0.07142857142857142,0.0,0.7857142857142857,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-04,0.1,0.03333333333333333,0.0,0.8666666666666667,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-05,0.06451612903225806,0.0,0.0,0.9354838709677419,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-07,0.0,0.12903225806451613,0.0,0.8709677419354839,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-08,0.0,0.03225806451612903,0.0,0.967741935483871,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-09,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-10,0.03225806451612903,0.0,0.0,0.967741935483871,0.0,0.0
